tp_id,ntp_id
BST2_HUMAN,CT451_HUMAN
BST2_HUMAN,MZB1_HUMAN
BST2_HUMAN,BHA15_HUMAN
BST2_HUMAN,H0YD03_HUMAN
BST2_HUMAN,H0YG62_HUMAN
PADI3_HUMAN,TAF6_HUMAN
PADI3_HUMAN,S27A4_HUMAN
PADI3_HUMAN,LOX15_HUMAN
PADI3_HUMAN,LIRB1_HUMAN
PADI3_HUMAN,KLH22_HUMAN
PADI3_HUMAN,GAS6_HUMAN
S27A2_HUMAN,PWP2B_HUMAN
S27A2_HUMAN,A0A7P0T937_HUMAN
S27A2_HUMAN,PYRG1_HUMAN
S27A2_HUMAN,CALX_HUMAN
S27A2_HUMAN,ZWILC_HUMAN
S27A2_HUMAN,ACM3_HUMAN
AIFM1_HUMAN,CFAI_HUMAN
AIFM1_HUMAN,PARP2_HUMAN
AIFM1_HUMAN,A0A7I2V598_HUMAN
AIFM1_HUMAN,A0A804HJ07_HUMAN
AIFM1_HUMAN,B0YJ88_HUMAN
AIFM1_HUMAN,DEN6B_HUMAN
RNT2_HUMAN,JMJD8_HUMAN
RNT2_HUMAN,SNAI2_HUMAN
RNT2_HUMAN,IL1B_HUMAN
RNT2_HUMAN,APOA1_HUMAN
RNT2_HUMAN,SRS12_HUMAN
RNT2_HUMAN,ZN363_HUMAN
LATS1_HUMAN,TAF4_HUMAN
LATS1_HUMAN,RENT1_HUMAN
LATS1_HUMAN,TCRG1_HUMAN
LATS1_HUMAN,UBP8_HUMAN
LATS1_HUMAN,PGFRA_HUMAN
LATS1_HUMAN,E2AK3_HUMAN
KAT2B_HUMAN,Q2M3L1_HUMAN
KAT2B_HUMAN,NADL2_HUMAN
KAT2B_HUMAN,A0A0C4DFT8_HUMAN
KAT2B_HUMAN,PLAP_HUMAN
KAT2B_HUMAN,F8W9L4_HUMAN
KAT2B_HUMAN,A0A804HK02_HUMAN
RIN3_HUMAN,A0A1W2PS19_HUMAN
RIN3_HUMAN,PCDA5_HUMAN
RIN3_HUMAN,NMDZ1_HUMAN
RIN3_HUMAN,A0A8I5KZ07_HUMAN
RIN3_HUMAN,A0A140VKC1_HUMAN
RIN3_HUMAN,Q2L6I0_HUMAN
LONM_HUMAN,A0A0S2Z4Z6_HUMAN
LONM_HUMAN,F5H0R1_HUMAN
LONM_HUMAN,A0A087WVM4_HUMAN
LONM_HUMAN,A0A804HJH8_HUMAN
LONM_HUMAN,FA13B_HUMAN
LONM_HUMAN,KPCD1_HUMAN
PTPM1_HUMAN,F5GX80_HUMAN
PTPM1_HUMAN,RAB38_HUMAN
PTPM1_HUMAN,TIRR_HUMAN
PTPM1_HUMAN,CD8B_HUMAN
PTPM1_HUMAN,A0A0U1RQD1_HUMAN
PTPM1_HUMAN,I3L2T9_HUMAN
AGK_HUMAN,GATA4_HUMAN
AGK_HUMAN,CRLF3_HUMAN
AGK_HUMAN,FADS1_HUMAN
AGK_HUMAN,GATA3_HUMAN
AGK_HUMAN,HXA3_HUMAN
AGK_HUMAN,A0A6Q8PG83_HUMAN
MIF_HUMAN,A0A590UJJ6_HUMAN
MIF_HUMAN,HYPK_HUMAN
MIF_HUMAN,C9K0U8_HUMAN
MIF_HUMAN,CRUM3_HUMAN
MIF_HUMAN,C9JZV5_HUMAN
MIF_HUMAN,J3KR21_HUMAN
RS2_HUMAN,CCNP_HUMAN
RS2_HUMAN,Q53GL6_HUMAN
RS2_HUMAN,C9JWN1_HUMAN
RS2_HUMAN,B1AL69_HUMAN
RS2_HUMAN,FA76A_HUMAN
RS2_HUMAN,A0A286YF02_HUMAN
8ODP_HUMAN,NEU2_HUMAN
8ODP_HUMAN,TAF12_HUMAN
8ODP_HUMAN,IL15_HUMAN
8ODP_HUMAN,TEBP_HUMAN
8ODP_HUMAN,LTOR1_HUMAN
8ODP_HUMAN,ECP_HUMAN
ARGI1_HUMAN,A0A5F9ZHJ0_HUMAN
ARGI1_HUMAN,B2R986_HUMAN
ARGI1_HUMAN,CB39L_HUMAN
ARGI1_HUMAN,T2R39_HUMAN
ARGI1_HUMAN,HEMK1_HUMAN
ARGI1_HUMAN,LORF1_HUMAN
EFTU_HUMAN,FOXD3_HUMAN
EFTU_HUMAN,D9ZGG2_HUMAN
EFTU_HUMAN,A0A8I5KS72_HUMAN
EFTU_HUMAN,OSGI1_HUMAN
EFTU_HUMAN,MYBPH_HUMAN
EFTU_HUMAN,MGT4C_HUMAN
PABP1_HUMAN,PDXL2_HUMAN
PABP1_HUMAN,A0A494C1F8_HUMAN
PABP1_HUMAN,EPMIP_HUMAN
PABP1_HUMAN,FBW1A_HUMAN
PABP1_HUMAN,CARM1_HUMAN
PABP1_HUMAN,GLT18_HUMAN
ACO13_HUMAN,RS19_HUMAN
ACO13_HUMAN,UB2V1_HUMAN
ACO13_HUMAN,DPOE3_HUMAN
ACO13_HUMAN,RS23_HUMAN
ACO13_HUMAN,UB2V2_HUMAN
ACO13_HUMAN,CYTC_HUMAN
UBE2C_HUMAN,JOS2_HUMAN
UBE2C_HUMAN,E9PQ47_HUMAN
UBE2C_HUMAN,DS13A_HUMAN
UBE2C_HUMAN,SSX2_HUMAN
UBE2C_HUMAN,IFNA2_HUMAN
UBE2C_HUMAN,PEBP1_HUMAN
EIF3A_HUMAN,E7EPI0_HUMAN
EIF3A_HUMAN,A0A140VJW1_HUMAN
EIF3A_HUMAN,AGRA3_HUMAN
EIF3A_HUMAN,MINK1_HUMAN
EIF3A_HUMAN,KI16B_HUMAN
EIF3A_HUMAN,E9PF10_HUMAN
CALM1_HUMAN,ACPM_HUMAN
CALM1_HUMAN,CDN2A_HUMAN
CALM1_HUMAN,NHP2_HUMAN
CALM1_HUMAN,PFD2_HUMAN
CALM1_HUMAN,H3BNK9_HUMAN
CALM1_HUMAN,DAOA_HUMAN
RL35A_HUMAN,XCL1_HUMAN
RL35A_HUMAN,E9PLA7_HUMAN
RL35A_HUMAN,Q5SVM7_HUMAN
RL35A_HUMAN,C9JJ68_HUMAN
RL35A_HUMAN,MIEN1_HUMAN
RL35A_HUMAN,H3BM64_HUMAN
PTPRQ_HUMAN,ABCA4_HUMAN
PTPRQ_HUMAN,CAC1I_HUMAN
PTPRQ_HUMAN,CAC1C_HUMAN
PTPRQ_HUMAN,H7BZH9_HUMAN
PTPRQ_HUMAN,DPOE1_HUMAN
PTPRQ_HUMAN,A0A8I5KVG7_HUMAN
RS3_HUMAN,A0A1B0GVT7_HUMAN
RS3_HUMAN,A0A2R8YCP1_HUMAN
RS3_HUMAN,A0A0S2Z5P2_HUMAN
RS3_HUMAN,S5A2_HUMAN
RS3_HUMAN,A0A804DAZ0_HUMAN
RS3_HUMAN,REEP3_HUMAN
SIAH1_HUMAN,ASB17_HUMAN
SIAH1_HUMAN,A0A494C1T7_HUMAN
SIAH1_HUMAN,CCND1_HUMAN
SIAH1_HUMAN,K7EIH5_HUMAN
SIAH1_HUMAN,TM241_HUMAN
SIAH1_HUMAN,V9HW60_HUMAN
ZDHC7_HUMAN,FOXE3_HUMAN
ZDHC7_HUMAN,APEX1_HUMAN
ZDHC7_HUMAN,RFPL1_HUMAN
ZDHC7_HUMAN,NPL_HUMAN
ZDHC7_HUMAN,ATOH8_HUMAN
ZDHC7_HUMAN,PLS1_HUMAN
ECHM_HUMAN,G3V2Q1_HUMAN
ECHM_HUMAN,D3DU92_HUMAN
ECHM_HUMAN,KI2S2_HUMAN
ECHM_HUMAN,DTWD1_HUMAN
ECHM_HUMAN,A0A075B6F9_HUMAN
ECHM_HUMAN,SPAT4_HUMAN
CBPC1_HUMAN,WDR35_HUMAN
CBPC1_HUMAN,ANFY1_HUMAN
CBPC1_HUMAN,B7ZM68_HUMAN
CBPC1_HUMAN,TSP2_HUMAN
CBPC1_HUMAN,A0A2R8Y5A6_HUMAN
CBPC1_HUMAN,FA83H_HUMAN
S10AC_HUMAN,ASURF_HUMAN
S10AC_HUMAN,SC61B_HUMAN
S10AC_HUMAN,KR123_HUMAN
S10AC_HUMAN,V9GZ59_HUMAN
S10AC_HUMAN,SPR1A_HUMAN
S10AC_HUMAN,KR121_HUMAN
CRGD_HUMAN,RGS5_HUMAN
CRGD_HUMAN,TNNI2_HUMAN
CRGD_HUMAN,RAP2A_HUMAN
CRGD_HUMAN,NFE4_HUMAN
CRGD_HUMAN,EMC4_HUMAN
CRGD_HUMAN,A0A494BXC7_HUMAN
RS19_HUMAN,NDKB_HUMAN
RS19_HUMAN,RS13_HUMAN
RS19_HUMAN,CEBPG_HUMAN
RS19_HUMAN,OOEP_HUMAN
RS19_HUMAN,UBE2N_HUMAN
RS19_HUMAN,COX5A_HUMAN
RN111_HUMAN,CTNA2_HUMAN
RN111_HUMAN,ATL2_HUMAN
RN111_HUMAN,AL2CL_HUMAN
RN111_HUMAN,Q5JV20_HUMAN
RN111_HUMAN,PCDA8_HUMAN
RN111_HUMAN,AT2C2_HUMAN
ALDR_HUMAN,TAL1_HUMAN
ALDR_HUMAN,IL12B_HUMAN
ALDR_HUMAN,BACD1_HUMAN
ALDR_HUMAN,IRF1_HUMAN
ALDR_HUMAN,VP26A_HUMAN
ALDR_HUMAN,CREB1_HUMAN
CD38_HUMAN,A0A7P0TA31_HUMAN
CD38_HUMAN,E7EQB3_HUMAN
CD38_HUMAN,FAH2B_HUMAN
CD38_HUMAN,TRBR2_HUMAN
CD38_HUMAN,H0YEX5_HUMAN
CD38_HUMAN,ARGFX_HUMAN
F263_HUMAN,A0A0C4DGN7_HUMAN
F263_HUMAN,S17A4_HUMAN
F263_HUMAN,A0A090N8N3_HUMAN
F263_HUMAN,NOTUM_HUMAN
F263_HUMAN,A6NL54_HUMAN
F263_HUMAN,B1AMR3_HUMAN
INO80_HUMAN,A0A8I5KT00_HUMAN
INO80_HUMAN,A0A8J9FM07_HUMAN
INO80_HUMAN,TEX14_HUMAN
INO80_HUMAN,H0YJ14_HUMAN
INO80_HUMAN,MRP6_HUMAN
INO80_HUMAN,P3C2G_HUMAN
CBR1_HUMAN,ALKB3_HUMAN
CBR1_HUMAN,KCMB3_HUMAN
CBR1_HUMAN,HMOX1_HUMAN
CBR1_HUMAN,PHB1_HUMAN
CBR1_HUMAN,HES1_HUMAN
CBR1_HUMAN,IL1A_HUMAN
TRIM8_HUMAN,SAP_HUMAN
TRIM8_HUMAN,NLK_HUMAN
TRIM8_HUMAN,FUS_HUMAN
TRIM8_HUMAN,PUS10_HUMAN
TRIM8_HUMAN,CEAM1_HUMAN
TRIM8_HUMAN,HCK_HUMAN
FYV1_HUMAN,FANCM_HUMAN
FYV1_HUMAN,A0A2R8Y840_HUMAN
FYV1_HUMAN,A0A804HIW6_HUMAN
FYV1_HUMAN,A0A6Q8PGG9_HUMAN
FYV1_HUMAN,LOXH1_HUMAN
FYV1_HUMAN,M0R300_HUMAN
DUS18_HUMAN,H0Y852_HUMAN
DUS18_HUMAN,TLE5_HUMAN
DUS18_HUMAN,CITE1_HUMAN
DUS18_HUMAN,UB2E1_HUMAN
DUS18_HUMAN,MYL1_HUMAN
DUS18_HUMAN,RAC1_HUMAN
RM22_HUMAN,PRDX5_HUMAN
RM22_HUMAN,IL6_HUMAN
RM22_HUMAN,HMGB1_HUMAN
RM22_HUMAN,PPCT_HUMAN
RM22_HUMAN,C9JEZ4_HUMAN
RM22_HUMAN,RAB5A_HUMAN
SRPK1_HUMAN,A0A0S2Z4Y4_HUMAN
SRPK1_HUMAN,IL23R_HUMAN
SRPK1_HUMAN,RNF12_HUMAN
SRPK1_HUMAN,ADCK2_HUMAN
SRPK1_HUMAN,S13A4_HUMAN
SRPK1_HUMAN,ABCF2_HUMAN
HMGN1_HUMAN,PROK1_HUMAN
HMGN1_HUMAN,C9JM58_HUMAN
HMGN1_HUMAN,C9JTN1_HUMAN
HMGN1_HUMAN,C9J618_HUMAN
HMGN1_HUMAN,Q53HY9_HUMAN
HMGN1_HUMAN,E7EWR8_HUMAN
HMGA1_HUMAN,ATIF1_HUMAN
HMGA1_HUMAN,C9J5U3_HUMAN
HMGA1_HUMAN,H0YMR0_HUMAN
HMGA1_HUMAN,PHF5A_HUMAN
HMGA1_HUMAN,KR124_HUMAN
HMGA1_HUMAN,BET1L_HUMAN
EF2_HUMAN,VILI_HUMAN
EF2_HUMAN,LDLR_HUMAN
EF2_HUMAN,SOX6_HUMAN
EF2_HUMAN,STRP1_HUMAN
EF2_HUMAN,ADAM9_HUMAN
EF2_HUMAN,M4K1_HUMAN
CLIC1_HUMAN,Q5QPE7_HUMAN
CLIC1_HUMAN,PRPK_HUMAN
CLIC1_HUMAN,PIGL_HUMAN
CLIC1_HUMAN,A0A7P0Z490_HUMAN
CLIC1_HUMAN,GOSR1_HUMAN
CLIC1_HUMAN,CFAD_HUMAN
DUS21_HUMAN,LRMDA_HUMAN
DUS21_HUMAN,B8ZZZ4_HUMAN
DUS21_HUMAN,LEUTX_HUMAN
DUS21_HUMAN,A0A0K0MJ49_HUMAN
DUS21_HUMAN,TCF15_HUMAN
DUS21_HUMAN,A0A494C115_HUMAN
MAGAB_HUMAN,ITFG2_HUMAN
MAGAB_HUMAN,KCNJ4_HUMAN
MAGAB_HUMAN,FBX9_HUMAN
MAGAB_HUMAN,MP2K5_HUMAN
MAGAB_HUMAN,WT1_HUMAN
MAGAB_HUMAN,TFDP2_HUMAN
XRN1_HUMAN,DDX60_HUMAN
XRN1_HUMAN,BCOR_HUMAN
XRN1_HUMAN,PAPP2_HUMAN
XRN1_HUMAN,SI1L3_HUMAN
XRN1_HUMAN,H0Y9E9_HUMAN
XRN1_HUMAN,A0A804HI08_HUMAN
RL31_HUMAN,CCL28_HUMAN
RL31_HUMAN,BATF3_HUMAN
RL31_HUMAN,PIN4_HUMAN
RL31_HUMAN,A6NDA1_HUMAN
RL31_HUMAN,H2B1J_HUMAN
RL31_HUMAN,PEA15_HUMAN
HIP1_HUMAN,Q9Y4I9_HUMAN
HIP1_HUMAN,MOV10_HUMAN
HIP1_HUMAN,KCNH5_HUMAN
HIP1_HUMAN,FAK2_HUMAN
HIP1_HUMAN,DHX36_HUMAN
HIP1_HUMAN,ZBTB4_HUMAN
RS20_HUMAN,I3L0X6_HUMAN
RS20_HUMAN,B8YCP3_HUMAN
RS20_HUMAN,C9J9P1_HUMAN
RS20_HUMAN,C9JQK8_HUMAN
RS20_HUMAN,C9JGN2_HUMAN
RS20_HUMAN,B4DQ48_HUMAN
PKP3_HUMAN,A0A7P0T9U7_HUMAN
PKP3_HUMAN,PLPR4_HUMAN
PKP3_HUMAN,ERCC2_HUMAN
PKP3_HUMAN,DACH1_HUMAN
PKP3_HUMAN,A0A8I5QJI3_HUMAN
PKP3_HUMAN,E9KL44_HUMAN
RIPK2_HUMAN,CP24A_HUMAN
RIPK2_HUMAN,FCRL4_HUMAN
RIPK2_HUMAN,A0A7P0MRW0_HUMAN
RIPK2_HUMAN,D6REA0_HUMAN
RIPK2_HUMAN,A0A494C179_HUMAN
RIPK2_HUMAN,ARHG9_HUMAN
PTGES_HUMAN,C9JE25_HUMAN
PTGES_HUMAN,F8W961_HUMAN
PTGES_HUMAN,E5RGE8_HUMAN
PTGES_HUMAN,TMM92_HUMAN
PTGES_HUMAN,TSLP_HUMAN
PTGES_HUMAN,AP1S2_HUMAN
PGH1_HUMAN,LPP60_HUMAN
PGH1_HUMAN,E9PD68_HUMAN
PGH1_HUMAN,A0A1L7NY50_HUMAN
PGH1_HUMAN,A0A024R3X4_HUMAN
PGH1_HUMAN,A0A2R8YGK2_HUMAN
PGH1_HUMAN,G3V3A4_HUMAN
SIA4A_HUMAN,APTX_HUMAN
SIA4A_HUMAN,A0A7I2V647_HUMAN
SIA4A_HUMAN,A0A6I8PLE7_HUMAN
SIA4A_HUMAN,A0A2R8Y7R8_HUMAN
SIA4A_HUMAN,AUNIP_HUMAN
SIA4A_HUMAN,D6RDF7_HUMAN
HNRPD_HUMAN,CDK9_HUMAN
HNRPD_HUMAN,NKX21_HUMAN
HNRPD_HUMAN,MET18_HUMAN
HNRPD_HUMAN,DAPK2_HUMAN
HNRPD_HUMAN,MCUR1_HUMAN
HNRPD_HUMAN,HLAB_HUMAN
CBR4_HUMAN,STC1_HUMAN
CBR4_HUMAN,IF4E2_HUMAN
CBR4_HUMAN,VATD_HUMAN
CBR4_HUMAN,TMT1A_HUMAN
CBR4_HUMAN,MBL2_HUMAN
CBR4_HUMAN,VAPA_HUMAN
ABI2_HUMAN,A0A804HI25_HUMAN
ABI2_HUMAN,A0A0C4DFN8_HUMAN
ABI2_HUMAN,ACV1C_HUMAN
ABI2_HUMAN,A0A0S2Z456_HUMAN
ABI2_HUMAN,V9HVY1_HUMAN
ABI2_HUMAN,A2AP_HUMAN
LYPA2_HUMAN,RS3_HUMAN
LYPA2_HUMAN,NAA60_HUMAN
LYPA2_HUMAN,CD63_HUMAN
LYPA2_HUMAN,DRAM1_HUMAN
LYPA2_HUMAN,BCL2_HUMAN
LYPA2_HUMAN,ABEC1_HUMAN
TERA_HUMAN,A0A8I5KVT9_HUMAN
TERA_HUMAN,RGL1_HUMAN
TERA_HUMAN,D9YZV9_HUMAN
TERA_HUMAN,GOGA1_HUMAN
TERA_HUMAN,CAD19_HUMAN
TERA_HUMAN,TLK2_HUMAN
PEMT_HUMAN,GDIR2_HUMAN
PEMT_HUMAN,TWST1_HUMAN
PEMT_HUMAN,A1AG2_HUMAN
PEMT_HUMAN,EFNA1_HUMAN
PEMT_HUMAN,RAB13_HUMAN
PEMT_HUMAN,RAB1B_HUMAN
DUS29_HUMAN,GSTA1_HUMAN
DUS29_HUMAN,CPSF5_HUMAN
DUS29_HUMAN,UBE2S_HUMAN
DUS29_HUMAN,RAB21_HUMAN
DUS29_HUMAN,RAB3A_HUMAN
DUS29_HUMAN,TMED7_HUMAN
1433G_HUMAN,A0A0B4J1R1_HUMAN
1433G_HUMAN,F5GWD3_HUMAN
1433G_HUMAN,A0A7I2V575_HUMAN
1433G_HUMAN,DMAC2_HUMAN
1433G_HUMAN,A7UKY0_HUMAN
1433G_HUMAN,SPIN3_HUMAN
KDM8_HUMAN,IRF3_HUMAN
KDM8_HUMAN,TGFB2_HUMAN
KDM8_HUMAN,DAAF4_HUMAN
KDM8_HUMAN,RBM22_HUMAN
KDM8_HUMAN,AP2A_HUMAN
KDM8_HUMAN,SMAD3_HUMAN
FMO3_HUMAN,HSP7E_HUMAN
FMO3_HUMAN,E7ETN2_HUMAN
FMO3_HUMAN,A0A8I5KXC0_HUMAN
FMO3_HUMAN,A0A1B0GV84_HUMAN
FMO3_HUMAN,A0A024R8S5_HUMAN
FMO3_HUMAN,LDHD_HUMAN
RS27_HUMAN,A2A2D0_HUMAN
RS27_HUMAN,M0R015_HUMAN
RS27_HUMAN,COA4_HUMAN
RS27_HUMAN,E9PM24_HUMAN
RS27_HUMAN,A0A0U1RQQ7_HUMAN
RS27_HUMAN,C9K0M0_HUMAN
CCL5_HUMAN,E5RGD3_HUMAN
CCL5_HUMAN,E9PQB4_HUMAN
CCL5_HUMAN,TIM13_HUMAN
CCL5_HUMAN,F5H7Z3_HUMAN
CCL5_HUMAN,A0A087WUN7_HUMAN
CCL5_HUMAN,J3QLM2_HUMAN
ITSN2_HUMAN,A0A1B0GV47_HUMAN
ITSN2_HUMAN,A0A2R8Y7C8_HUMAN
ITSN2_HUMAN,A0A2R8Y5F1_HUMAN
ITSN2_HUMAN,A0A087WTF3_HUMAN
ITSN2_HUMAN,CO4A_HUMAN
ITSN2_HUMAN,X5D2U8_HUMAN
IF4G1_HUMAN,A0A384MR42_HUMAN
IF4G1_HUMAN,A0A1B0GTW6_HUMAN
IF4G1_HUMAN,A0A6Q8PFM0_HUMAN
IF4G1_HUMAN,HECW2_HUMAN
IF4G1_HUMAN,SAM9L_HUMAN
IF4G1_HUMAN,Q5JSG7_HUMAN
RL37_HUMAN,Q5NV66_HUMAN
RL37_HUMAN,C9IYB8_HUMAN
RL37_HUMAN,CP141_HUMAN
RL37_HUMAN,APOA2_HUMAN
RL37_HUMAN,E5RH69_HUMAN
RL37_HUMAN,PTMS_HUMAN
RL36A_HUMAN,A0A1B0GXE7_HUMAN
RL36A_HUMAN,BORC7_HUMAN
RL36A_HUMAN,D6RDG3_HUMAN
RL36A_HUMAN,C9JZ87_HUMAN
RL36A_HUMAN,E9PIP9_HUMAN
RL36A_HUMAN,A0A8I5KNZ0_HUMAN
TENS2_HUMAN,MSH6_HUMAN
TENS2_HUMAN,A0A0A0MT33_HUMAN
TENS2_HUMAN,A0A6Q8PHC9_HUMAN
TENS2_HUMAN,G3V599_HUMAN
TENS2_HUMAN,H0Y326_HUMAN
TENS2_HUMAN,A0A804HIG4_HUMAN
XCL1_HUMAN,C9JQH3_HUMAN
XCL1_HUMAN,A8MUH2_HUMAN
XCL1_HUMAN,Q6IAW1_HUMAN
XCL1_HUMAN,Q13138_HUMAN
XCL1_HUMAN,TVA19_HUMAN
XCL1_HUMAN,TVA29_HUMAN
AOXA_HUMAN,A0A1Y0BRN3_HUMAN
AOXA_HUMAN,PRD16_HUMAN
AOXA_HUMAN,PTPRC_HUMAN
AOXA_HUMAN,A0A804HKX1_HUMAN
AOXA_HUMAN,DEN5B_HUMAN
AOXA_HUMAN,A0A7P0Q1F0_HUMAN
RS24_HUMAN,A0A087WT34_HUMAN
RS24_HUMAN,E5RH35_HUMAN
RS24_HUMAN,F6SXL5_HUMAN
RS24_HUMAN,A0A2R8Y6U9_HUMAN
RS24_HUMAN,C9JA36_HUMAN
RS24_HUMAN,A0A087WZE9_HUMAN
RS25_HUMAN,K7EN69_HUMAN
RS25_HUMAN,C9JMI3_HUMAN
RS25_HUMAN,I3L329_HUMAN
RS25_HUMAN,SRSP_HUMAN
RS25_HUMAN,Q6FGL7_HUMAN
RS25_HUMAN,EMC5_HUMAN
SLPI_HUMAN,TM203_HUMAN
SLPI_HUMAN,RET5_HUMAN
SLPI_HUMAN,H0Y8R3_HUMAN
SLPI_HUMAN,Q14755_HUMAN
SLPI_HUMAN,HPIP_HUMAN
SLPI_HUMAN,KRA42_HUMAN
RL27_HUMAN,A0A0A0MSG8_HUMAN
RL27_HUMAN,CYTD_HUMAN
RL27_HUMAN,H3BNZ3_HUMAN
RL27_HUMAN,D6RDX9_HUMAN
RL27_HUMAN,C9J4X8_HUMAN
RL27_HUMAN,H0YHX3_HUMAN
SYUA_HUMAN,C9J6I8_HUMAN
SYUA_HUMAN,MORN4_HUMAN
SYUA_HUMAN,CHSP1_HUMAN
SYUA_HUMAN,A0A1W2PQE0_HUMAN
SYUA_HUMAN,UB2D4_HUMAN
SYUA_HUMAN,A0M8W4_HUMAN
C2TA_HUMAN,WDHD1_HUMAN
C2TA_HUMAN,A0A8I5KVB5_HUMAN
C2TA_HUMAN,GRIP1_HUMAN
C2TA_HUMAN,A0A2S1ZR87_HUMAN
C2TA_HUMAN,IPO5_HUMAN
C2TA_HUMAN,WDR72_HUMAN
RENT1_HUMAN,ATX2L_HUMAN
RENT1_HUMAN,CP131_HUMAN
RENT1_HUMAN,GUC2C_HUMAN
RENT1_HUMAN,F8VQP2_HUMAN
RENT1_HUMAN,M3K9_HUMAN
RENT1_HUMAN,UBP53_HUMAN
KANL1_HUMAN,ZBT11_HUMAN
KANL1_HUMAN,A0A2R8YDB8_HUMAN
KANL1_HUMAN,TRHDE_HUMAN
KANL1_HUMAN,J3QLU9_HUMAN
KANL1_HUMAN,KDM4C_HUMAN
KANL1_HUMAN,ACD10_HUMAN
DUS23_HUMAN,D6RBQ9_HUMAN
DUS23_HUMAN,H0YCH8_HUMAN
DUS23_HUMAN,A0A075B6P4_HUMAN
DUS23_HUMAN,A0A087WVT9_HUMAN
DUS23_HUMAN,C9JNI4_HUMAN
DUS23_HUMAN,A0A087X183_HUMAN
LTC4S_HUMAN,O43645_HUMAN
LTC4S_HUMAN,PPR27_HUMAN
LTC4S_HUMAN,M0R054_HUMAN
LTC4S_HUMAN,S4R3T5_HUMAN
LTC4S_HUMAN,TM50A_HUMAN
LTC4S_HUMAN,A0A140VJI5_HUMAN
ACK1_HUMAN,A0A3B3ITL0_HUMAN
ACK1_HUMAN,E9PEI0_HUMAN
ACK1_HUMAN,A0A7I2V5C6_HUMAN
ACK1_HUMAN,HERC6_HUMAN
ACK1_HUMAN,A0A669KBC2_HUMAN
ACK1_HUMAN,A0A8I5KZ68_HUMAN
RS27A_HUMAN,SUPYN_HUMAN
RS27A_HUMAN,A0A140VJS7_HUMAN
RS27A_HUMAN,F6VDH7_HUMAN
RS27A_HUMAN,I3L0Z6_HUMAN
RS27A_HUMAN,A0A0S2Z6I4_HUMAN
RS27A_HUMAN,KR134_HUMAN
RL29_HUMAN,E9PRS3_HUMAN
RL29_HUMAN,A8MZB2_HUMAN
RL29_HUMAN,A2AAT8_HUMAN
RL29_HUMAN,GTSF1_HUMAN
RL29_HUMAN,A2A2P1_HUMAN
RL29_HUMAN,E7EQ72_HUMAN
VKOR1_HUMAN,SRARP_HUMAN
VKOR1_HUMAN,E7EWJ9_HUMAN
VKOR1_HUMAN,ML12A_HUMAN
VKOR1_HUMAN,M0QXD7_HUMAN
VKOR1_HUMAN,A0A1W2PQK0_HUMAN
VKOR1_HUMAN,A0A0S2Z5U1_HUMAN
PARP1_HUMAN,A0A6Q8PFY2_HUMAN
PARP1_HUMAN,A0A8I5KQ62_HUMAN
PARP1_HUMAN,A0A087WZ65_HUMAN
PARP1_HUMAN,NED4L_HUMAN
PARP1_HUMAN,D6RD46_HUMAN
PARP1_HUMAN,DLGP3_HUMAN
NAA50_HUMAN,A0A087WU55_HUMAN
NAA50_HUMAN,KR132_HUMAN
NAA50_HUMAN,B7Z509_HUMAN
NAA50_HUMAN,A0A7I2YQX2_HUMAN
NAA50_HUMAN,C9JL25_HUMAN
NAA50_HUMAN,F8W8H5_HUMAN
CRGC_HUMAN,A0PJA6_HUMAN
CRGC_HUMAN,A0A024RCQ4_HUMAN
CRGC_HUMAN,SAYS1_HUMAN
CRGC_HUMAN,ARF3_HUMAN
CRGC_HUMAN,E9PNI1_HUMAN
CRGC_HUMAN,A0A0A0MRR7_HUMAN
RL11_HUMAN,A0A0A0MSU9_HUMAN
RL11_HUMAN,REL1_HUMAN
RL11_HUMAN,G3V575_HUMAN
RL11_HUMAN,TP8L1_HUMAN
RL11_HUMAN,A0A087WVB9_HUMAN
RL11_HUMAN,M0R226_HUMAN
MOC2B_HUMAN,A0A0U1RQF8_HUMAN
MOC2B_HUMAN,A0A087WT64_HUMAN
MOC2B_HUMAN,A0A0B4J2C3_HUMAN
MOC2B_HUMAN,F6R6M7_HUMAN
MOC2B_HUMAN,B7Z4J8_HUMAN
MOC2B_HUMAN,F5H0U5_HUMAN
DS13A_HUMAN,PTGDS_HUMAN
DS13A_HUMAN,Q5T094_HUMAN
DS13A_HUMAN,CBX5_HUMAN
DS13A_HUMAN,A0A1W2PRP7_HUMAN
DS13A_HUMAN,E5RGR0_HUMAN
DS13A_HUMAN,PGRC1_HUMAN
SPICE_HUMAN,B8ZZ38_HUMAN
SPICE_HUMAN,A0A087WTW0_HUMAN
SPICE_HUMAN,A0A0B4J203_HUMAN
SPICE_HUMAN,A0A087X085_HUMAN
SPICE_HUMAN,ARHGF_HUMAN
SPICE_HUMAN,A0A0A0MSI2_HUMAN
DISC1_HUMAN,H0Y9P1_HUMAN
DISC1_HUMAN,LIPB2_HUMAN
DISC1_HUMAN,H0Y6H0_HUMAN
DISC1_HUMAN,Q548C2_HUMAN
DISC1_HUMAN,LITD1_HUMAN
DISC1_HUMAN,H0YA20_HUMAN
KDM1A_HUMAN,A0A3B3IU79_HUMAN
KDM1A_HUMAN,AXIN1_HUMAN
KDM1A_HUMAN,AKAP3_HUMAN
KDM1A_HUMAN,A0A6Q8PGW5_HUMAN
